SUPN US Equity,SUPERNUS PHARMAC,1087701248,,NASDAQ GM,,Health Care
MPG US Equity,METALDYNE PERFOR,1087483776,,New York,,Consumer Discretionary
MMSI US Equity,MERIT MEDICAL,1087191680,,NASDAQ GS,,Health Care
FBP US Equity,FIRST BANCORP PR,1085888384,,New York,,Financials
MBI US Equity,MBIA INC,1085206400,,New York,,Financials
BPFH US Equity,BOSTON PRIV FINL,1083692544,,NASDAQ GS,,Financials
CPAC US Equity,CEMENTOS PACASMA,1083332608,,New York,,Materials
DK US Equity,DELEK US HOLDING,1083148800,,New York,,Energy
GRAM US Equity,GRANA Y MON-ADR,1082475008,,New York,,Industrials
IRBT US Equity,IROBOT CORP,1081749376,,NASDAQ GS,,Consumer Discretionary
FIX US Equity,COMFORT SYSTEMS,1081705600,,New York,,Industrials
JRVR US Equity,JAMES RIVER GROU,1080458112,,NASDAQ GS,,Financials
ANDE US Equity,ANDERSONS INC,1080060032,,NASDAQ GS,,Consumer Staples
SMCI US Equity,SUPER MICRO COMP,1077739904,,NASDAQ GS,,Information Technology
BANF US Equity,BANCFIRST CORP,1076998656,,NASDAQ GS,,Financials
EPE US Equity,EP ENERGY CORP-A,1075516544,,New York,,Energy
CLW US Equity,CLEARWATER,1074631168,,New York,,Materials
CAL US Equity,CALERES INC,1074058880,,New York,,Consumer Discretionary
TROX US Equity,TRONOX LTD-CL A,1071496320,,New York,,Materials
HASI US Equity,HANNON ARMSTRONG,1070169984,,New York,,Financials
NCS US Equity,NCI BUILDING SYS,1069889024,,New York,,Industrials
SPNC US Equity,SPECTRANETICS,1067969536,,NASDAQ GS,,Health Care
VNET US Equity,21VIANET-ADR,1066843456,,NASDAQ GS,,Information Technology
RGEN US Equity,REPLIGEN CORP,1061234496,,NASDAQ GS,,Health Care
NSH US Equity,NUSTAR GP HOLDIN,1060830976,,New York,,Energy
GOGO US Equity,GOGO INC,1059112896,,NASDAQ GS,,Information Technology
IPAR US Equity,INTER PARFUMS,1058534528,,NASDAQ GS,,Consumer Staples
ATNI US Equity,ATN INTERNATIONA,1054856768,,NASDAQ GS,,Telecommunication Services
HF US Equity,HFF INC-A,1047651840,,New York,,Real Estate
INSY US Equity,INSYS THERAPEUTI,1047437120,,NASDAQ GM,,Health Care
VDTH US Equity,VIDEOCON D2H-ADR,1045009472,,NASDAQ GS,,Consumer Discretionary
DIOD US Equity,DIODES INC,1040688448,,NASDAQ GS,,Information Technology
PMT US Equity,PENNYMAC MORTGAG,1040540672,,New York,,Financials
AKS US Equity,AK STEEL HLDG,1036153408,,New York,,Materials
CVGW US Equity,CALAVO GROWERS I,1036011968,,NASDAQ GS,,Consumer Staples
SMP US Equity,STANDARD MOTOR,1033817856,,New York,,Consumer Discretionary
HTGC US Equity,HERCULES CAPITAL,1029866752,,New York,,Financials
MGNX US Equity,MACROGENICS INC,1029502720,,NASDAQ GS,,Health Care
SAFT US Equity,SAFETY INSURANCE,1027868992,,NASDAQ GS,,Financials
GBDC US Equity,GOLUB CAPITAL BD,1026531584,,NASDAQ GS,,Financials
KRO US Equity,KRONOS WORLDWIDE,1025662784,,New York,,Materials
PRIM US Equity,PRIMORIS SERVICE,1024292288,,NASDAQ GS,,Industrials
BCC US Equity,BOISE CASCADE CO,1023405376,,New York,,Materials
SNR US Equity,NEW SENIOR INVES,1021662976,,New York,,Real Estate
CKH US Equity,SEACOR HOLDINGS,1019847744,,New York,,Energy
PAHC US Equity,PHIBRO ANIMAL-A,1019079680,,NASDAQ GM,,Health Care
SUPV US Equity,GRUPO SV-SP ADR,1018577344,,New York,,Financials
GCO US Equity,GENESCO INC,1016971520,,New York,,Consumer Discretionary
ARCO US Equity,ARCOS DORADOS-A,1015621888,,New York,,Consumer Discretionary
ROG US Equity,ROGERS CORP,1015175552,,New York,,Information Technology
GKOS US Equity,GLAUKOS CORP,1013516992,,New York,,Health Care
MHLD US Equity,MAIDEN HOLDINGS,1013302656,,NASDAQ GS,,Financials
PATK US Equity,PATRICK INDS INC,1013164416,,NASDAQ GS,,Industrials
GMS US Equity,GMS INC,1009242624,,New York,,Industrials
HQCL US Equity,HANWHA Q CEL-ADR,1009034176,,NASDAQ GS,,Information Technology
STBA US Equity,S & T BANCORP,1008035264,,NASDAQ GS,,Financials
ELGX US Equity,ENDOLOGIX INC,1006596928,,NASDAQ GS,,Health Care
FINL US Equity,FINISH LINE-A,1005901184,,NASDAQ GS,,Consumer Discretionary
MMI US Equity,MARCUS & MILLICH,996226304,,New York,,Real Estate
AIR US Equity,AAR CORP,995722432,,New York,,Industrials
EIG US Equity,EMPLOYERS HOLDIN,993254912,,New York,,Financials
TGS US Equity,TRANSPORT GA-ADR,993119104,,New York,,Energy
STFC US Equity,STATE AUTO FINL,990660416,,NASDAQ GS,,Financials
CIR US Equity,CIRCOR INTL,986386752,,New York,,Industrials
CVRR US Equity,CVR REFINING LP,985968000,,New York,,Energy
EPAY US Equity,BOTTOMLINE TECH,984216064,,NASDAQ GS,,Information Technology
MNR US Equity,MONMOUTH REAL ES,981746432,,New York,,Real Estate
MYCC US Equity,CLUBCORP HOLDING,981437376,,New York,,Consumer Discretionary
ENSG US Equity,ENSIGN GROUP INC,979337792,,NASDAQ GS,,Health Care
GLT US Equity,GLATFELTER,978517696,,New York,,Materials
HRI US Equity,HERC HOLDINGS IN,978136000,,New York,,Industrials
CPK US Equity,CHESAPEAKE UTIL,977154240,,New York,,Utilities
ECOL US Equity,US ECOLOGY INC,974588544,,NASDAQ GS,,Industrials
SGRY US Equity,SURGERY PARTNERS,972551168,,NASDAQ GS,,Health Care
PGEM US Equity,PLY GEM HOLDINGS,971647296,,New York,,Industrials
BGNE US Equity,BEIGENE LTD-ADR,970717824,,NASDAQ GS,,Health Care
TSL US Equity,TRINA SOLAR-ADR,969963584,,New York,,Information Technology
MTOR US Equity,MERITOR INC,969144448,,New York,,Industrials
APOL US Equity,APOLLO EDUCATION,968144704,,NASDAQ GS,,Consumer Discretionary
BMI US Equity,BADGER METER INC,966893504,,New York,,Information Technology
AAWW US Equity,ATLAS AIR WORLDW,964906624,,NASDAQ GS,,Industrials
CMO US Equity,CAPSTEAD MORTGAG,964689152,,New York,,Financials
XXIA US Equity,IXIA,962698432,,NASDAQ GS,,Information Technology
CVCO US Equity,CAVCO INDUSTRIES,960522432,,NASDAQ GS,,Consumer Discretionary
EROS US Equity,EROS INTERNATION,959568192,,New York,,Consumer Discretionary
FOLD US Equity,AMICUS THERAPEUT,959441280,,NASDAQ GM,,Health Care
DLTH US Equity,DULUTH HLDGS - B,959408448,,NASDAQ GS,,Consumer Discretionary
SFS US Equity,SMART & FINAL ST,959270272,,New York,,Consumer Staples
BJRI US Equity,BJ'S RESTAURANTS,958731904,,NASDAQ GS,,Consumer Discretionary
GTLS US Equity,CHART INDUSTRIES,955114432,,NASDAQ GS,,Industrials
IPCC US Equity,INFINITY PROPERT,951541824,,NASDAQ GS,,Financials
FCH US Equity,FELCOR LODGING,950914304,,New York,,Real Estate
CRAY US Equity,CRAY INC,950167296,,NASDAQ GS,,Information Technology
CODI US Equity,COMPASS DIVERSIF,947534976,,New York,,Financials
TBI US Equity,TRUEBLUE INC,946332672,,New York,,Industrials
GPRE US Equity,GREEN PLAINS INC,946169792,,NASDAQ GS,,Energy
ADPT US Equity,ADEPTUS HEALTH-A,945016256,,New York,,Health Care
EGRX US Equity,EAGLE PHARMACEUT,943499584,,NASDAQ GM,,Health Care
NCMI US Equity,NATIONAL CINEMED,943155776,,NASDAQ GS,,Consumer Discretionary
NCI US Equity,NAVIGANT CONSULT,941369792,,New York,,Industrials
GBX US Equity,GREENBRIER COS,940334336,,New York,,Industrials
OIBR/C US Equity,OI SA-ADR,939540544,,New York,,Telecommunication Services
ETH US Equity,ETHAN ALLEN,938407872,,New York,,Consumer Discretionary
ADRO US Equity,ADURO BIOTECH IN,938289152,,NASDAQ GS,,Health Care
VHI US Equity,VALHI INC,936078720,,New York,,Materials
RUSHA US Equity,RUSH ENTER-CL A,935723072,,NASDAQ GS,,Industrials
RUSHB US Equity,RUSH ENTER-CL B,935723072,,NASDAQ GS,,Industrials
MIME US Equity,MIMECAST LTD,933612224,,NASDAQ GS,,Information Technology
CLLS US Equity,CELLECTIS - ADR,932806272,,NASDAQ GM,,Health Care
TISI US Equity,TEAM INC,930845056,,New York,,Industrials
CATO US Equity,CATO CORP-A,930572032,,New York,,Consumer Discretionary
BH US Equity,BIGLARI HOLDINGS,929179392,,New York,,Consumer Discretionary
RRMS US Equity,ROSE ROCK MIDSTR,928679872,,New York,,Energy
USAC US Equity,USA COMPRESSION,925042816,,New York,,Energy
FTAI US Equity,FORTRESS TRANSPO,924919040,,New York,,Industrials
MRCY US Equity,MERCURY SYSTEMS,923445696,,NASDAQ GS,,Industrials
MITL US Equity,MITEL NETWORKS C,920491200,,NASDAQ GS,,Information Technology
LMNX US Equity,LUMINEX CORP,919753920,,NASDAQ GS,,Health Care
QIWI US Equity,QIWI PLC-SP ADR,919597056,,NASDAQ GS,,Information Technology
FCF US Equity,FIRST COMMON FIN,918853440,,New York,,Financials
SCSC US Equity,SCANSOURCE INC,917147584,,NASDAQ GS,,Information Technology
HWAY US Equity,HEALTHWAYS INC,917002176,,NASDAQ GS,,Health Care
GBL US Equity,GAMCO INVESTO-A,916755776,,New York,,Financials
EXPR US Equity,EXPRESS INC,916568000,,New York,,Consumer Discretionary
KND US Equity,KINDRED HEALTHCA,915619328,,New York,,Health Care
HOME US Equity,AT HOME GROUP IN,914572288,,New York,,Consumer Discretionary
SRCE US Equity,1ST SOURCE CORP,914135680,,NASDAQ GS,,Financials
FSC US Equity,FIFTH STREET FIN,913963584,,NASDAQ GS,,Financials
RSTI US Equity,ROFIN-SINAR TECH,912102336,,NASDAQ GS,,Information Technology
NAT US Equity,NORDIC AMERICAN,911440064,,New York,,Energy
ADTN US Equity,ADTRAN INC,911353024,,NASDAQ GS,,Information Technology
HTLF US Equity,HEARTLAND FINL,911127744,,NASDAQ GS,,Financials
NMFC US Equity,NEW MOUNTAIN FIN,905347840,,New York,,Financials
GHDX US Equity,GENOMIC HEALTH I,905328384,,NASDAQ GS,,Health Care
CZR US Equity,CAESARS ENTERTAI,903575168,,NASDAQ GS,,Consumer Discretionary
LKFN US Equity,LAKELAND FINL,902380416,,NASDAQ GS,,Financials
FTK US Equity,FLOTEK INDS,901766272,,New York,,Materials
CLVS US Equity,CLOVIS ONCOLOGY,900925184,,NASDAQ GS,,Health Care
WEB US Equity,WEB.COM GROUP,900540416,,NASDAQ GS,,Information Technology
APLP US Equity,ARCHROCK PARTNER,900537280,,NASDAQ GS,,Energy
WING US Equity,WINGSTOP INC,898908672,,NASDAQ GS,,Consumer Discretionary
CBB US Equity,CINCINNATI BELL,897439168,,New York,,Telecommunication Services
UNT US Equity,UNIT CORP,897193984,,New York,,Energy
FWP US Equity,FORWARD PHAR-ADR,896656256,,NASDAQ GS,,Health Care
RAVN US Equity,RAVEN INDUSTRIES,893122496,,NASDAQ GS,,Industrials
CBPX US Equity,CONTINENTAL BUIL,892685184,,New York,,Industrials
CRESY US Equity,CRESUD SA-ADR,892422528,,NASDAQ GS,,Real Estate
OUTR US Equity,OUTERWALL INC,891595904,,NASDAQ GS,,Consumer Discretionary
BUSE US Equity,FIRST BUSEY CORP,889784192,,NASDAQ GS,,Financials
STON US Equity,STONEMOR PARTNER,887393728,,New York,,Consumer Discretionary
TRS US Equity,TRIMAS CORP,886542272,,NASDAQ GS,,Industrials
CTRE US Equity,CARETRUST REI,882910528,,NASDAQ GS,,Real Estate
WNC US Equity,WABASH NATIONAL,880158016,,New York,,Industrials
BRKS US Equity,BROOKS AUTOMATIO,879954816,,NASDAQ GS,,Information Technology
SJW US Equity,SJW CORP,878602688,,New York,,Utilities
KLIC US Equity,KULICKE & SOFFA,877909824,,NASDAQ GS,,Information Technology
HIBB US Equity,HIBBETT SPORTS I,875447168,,NASDAQ GS,,Consumer Discretionary
MNTA US Equity,MOMENTA PHARMACE,873100224,,NASDAQ GS,,Health Care
ECR US Equity,ECLIPSE RESOURCE,872982848,,New York,,Energy
UBP US Equity,URSTADT BIDDLE,871485248,,New York,,Real Estate
UBA US Equity,URSTADT BIDDLE-A,871485248,,New York,,Real Estate
CSFL US Equity,CENTERSTATE BANK,870821504,,NASDAQ GS,,Financials
SAAS US Equity,INCONTACT INC,870493760,,NASDAQ CM,,Information Technology
BHLB US Equity,BERKSHIRE HILLS,870029632,,New York,,Financials
VTTI US Equity,VTTI ENERGY PART,869146688,,New York,,Energy
SLRC US Equity,SOLAR CAPITAL LT,869052160,,NASDAQ GS,,Financials
TYPE US Equity,MONOTYPE IMAGING,868853120,,NASDAQ GS,,Information Technology
AC US Equity,ASSOCIATED CAP-A,868623680,,New York,,Financials
CAPL US Equity,CROSSAMERICA PAR,868468928,,New York,,Energy
ATSG US Equity,AIR TRANSPORT SE,865045312,,NASDAQ GS,,Industrials
CFNL US Equity,CARDINAL FINL CP,864410176,,NASDAQ GS,,Financials
DEL US Equity,DELTIC TIMBER,862943616,,New York,,Materials
UVE US Equity,UNIVERSAL INSURA,861864064,,New York,,Financials
SBSI US Equity,SOUTHSIDE BAN IN,861041664,,NASDAQ GS,,Financials
HY US Equity,HYSTER-YALE,859125760,,New York,,Industrials
VASC US Equity,VASCULAR SOLUTIO,858952448,,NASDAQ GS,,Health Care
HAFC US Equity,HANMI FINL CORP,857884992,,NASDAQ GS,,Financials
NXEOU US Equity,NEXEO SOLUTIONS,856261696,,NASDAQ CM,,Industrials
PJT US Equity,PJT PARTNERS - A,856034688,,New York,,Financials
SGYP US Equity,SYNERGY PHARMACE,855962048,,NASDAQ GS,,Health Care
HSTM US Equity,HEALTHSTREAM INC,854097408,,NASDAQ GS,,Health Care
WIN US Equity,WINDSTREAM HOLDI,853868544,,NASDAQ GS,,Telecommunication Services
AVH US Equity,AVIANCA HOLD-ADR,853614976,,New York,,Industrials
BRKL US Equity,BROOKLINE BANCRP,853250240,,NASDAQ GS,,Financials
IIJI US Equity,INTERNET INI-ADR,852483072,,NASDAQ GS,,Information Technology
PBFX US Equity,PBF LOGISTICS LP,850707136,,New York,,Energy
UHT US Equity,UNIVERSAL HEALTH,850673600,,New York,,Real Estate
STNG US Equity,SCORPIO TANKERS,850376704,,New York,,Energy
STBZ US Equity,STATE BANK FINAN,850052544,,NASDAQ CM,,Financials
BKS US Equity,BARNES & NOBLE,847772352,,New York,,Consumer Discretionary
HLX US Equity,HELIX ENERGY SOL,847048064,,New York,,Energy
TDOC US Equity,TELADOC INC,845549760,,New York,,Health Care
LDL US Equity,LYDALL INC,844555968,,New York,,Industrials
ATRI US Equity,ATRION CORP,844513920,,NASDAQ GS,,Health Care
TTS US Equity,TILE SHOP HLDGS,843852352,,NASDAQ GS,,Consumer Discretionary
BGG US Equity,BRIGGS & STRATTN,843269120,,New York,,Industrials
BW US Equity,BABCOCK & WILCOX,841712512,,New York,,Industrials
MTSC US Equity,MTS SYSTEMS CORP,841420096,,NASDAQ GS,,Information Technology
ZPIN US Equity,ZHAOPIN LTD-ADR,840262336,,New York,,Industrials
FNFV US Equity,FNFV GROUP,839581312,,New York,,Financials
EBSB US Equity,MERIDIAN BANCORP,839211008,,NASDAQ GS,,Financials
BATRA US Equity,LIBERTY BRAVES-A,839198848,,NASDAQ GS,,Consumer Discretionary
BATRK US Equity,LIBERTY BRAVES-C,839198848,,NASDAQ GS,,Consumer Discretionary
TCPC US Equity,TCP CAPITAL CORP,839168576,,NASDAQ GS,,Financials
AMPH US Equity,AMPHASTAR PHARMA,837448704,,NASDAQ GS,,Health Care
HCLP US Equity,HI-CRUSH PARTNER,836257600,,New York,,Materials
SPXC US Equity,SPX CORP,835991104,,New York,,Industrials
SNHY US Equity,SUN HYDRAULICS,835392448,,NASDAQ GS,,Industrials
FIVN US Equity,FIVE9 INC,834033920,,NASDAQ GM,,Information Technology
XNCR US Equity,XENCOR INC,833325120,,NASDAQ GM,,Health Care
CSTM US Equity,CONSTELLIUM NV-A,830103168,,New York,,Materials
NTRI US Equity,NUTRISYSTEM INC,830100032,,NASDAQ GS,,Consumer Discretionary
MMYT US Equity,MAKEMYTRIP LTD,827555840,,NASDAQ GS,,Consumer Discretionary
IBTX US Equity,INDEPENDENT BANK,826615232,,NASDAQ GS,,Financials
WD US Equity,WALKER & DUNLOP,825736064,,New York,,Financials
PHH US Equity,PHH CORP,825399232,,New York,,Financials
VECO US Equity,VEECO INSTRUMENT,824545984,,NASDAQ GS,,Information Technology
INSM US Equity,INSMED INC,824213696,,NASDAQ GS,,Health Care
HIFR US Equity,INFRAREIT INC,824084992,,New York,,Real Estate
CSII US Equity,CARDIOVASCULAR S,823307456,,NASDAQ GS,,Health Care
OFIX US Equity,ORTHOFIX INTL,822685440,,NASDAQ GS,,Health Care
AMBC US Equity,AMBAC FINANCIAL,822570176,,NASDAQ GS,,Financials
VRTV US Equity,VERITIV CORP,821167296,,New York,,Industrials
VIVO US Equity,MERIDIAN BIOSCI,820691392,,NASDAQ GS,,Health Care
ARR US Equity,ARMOUR RESIDENTI,820685248,,New York,,Financials
IPHS US Equity,INNOPHOS HOLDING,820152512,,NASDAQ GS,,Materials
ICFI US Equity,ICF INTERNATIONA,819982720,,NASDAQ GS,,Industrials
TRUE US Equity,TRUECAR INC,818144832,,NASDAQ GS,,Information Technology
GTN US Equity,GRAY TELEVISION,813638208,,New York,,Consumer Discretionary
GTN/A US Equity,GRAY TELEVISIO-A,813638208,,New York,,Consumer Discretionary
HT US Equity,HERSHA HOSPITAL,809936832,,New York,,Real Estate
AMAG US Equity,AMAG PHARMACEUTI,808084672,,NASDAQ GS,,Health Care
MDXG US Equity,MIMEDX GROUP INC,807710336,,NASDAQ CM,,Health Care
HSC US Equity,HARSCO CORP,807361856,,New York,,Industrials
WIRE US Equity,ENCORE WIRE,807150272,,NASDAQ GS,,Industrials
BGC US Equity,GEN CABLE CORP,806360960,,New York,,Industrials
DENN US Equity,DENNY'S CORP,805623936,,NASDAQ CM,,Consumer Discretionary
EDN US Equity,EMP DISTRIB-ADR,804478912,,New York,,Utilities
GLRE US Equity,GREENLIGHT CAP-A,803890752,,NASDAQ GS,,Financials
LGIH US Equity,LGI HOMES INC,803508544,,NASDAQ GS,,Consumer Discretionary
USPH US Equity,US PHYSICAL THER,802546496,,New York,,Health Care
CPF US Equity,CENTRAL PACIFIC,802302464,,New York,,Financials
AROC US Equity,ARCHROCK INC,801397888,,New York,,Energy
GFF US Equity,GRIFFON CORP,801293888,,New York,,Industrials
IRET US Equity,INVESTORS REAL,800799936,,New York,,Real Estate
GTY US Equity,GETTY REALTY,800555968,,New York,,Real Estate
PMC US Equity,PHARMERICA CORP,798350400,,New York,,Health Care
USCR US Equity,US CONCRETE INC,797672576,,NASDAQ CM,,Materials
VRNS US Equity,VARONIS SYSTEMS,797236736,,NASDAQ GS,,Information Technology
AVXS US Equity,AVEXIS INC,796278784,,NASDAQ GS,,Health Care
ARII US Equity,AMERICAN RAILCAR,796145344,,NASDAQ GS,,Industrials
MTGE US Equity,AMERICAN CAPITAL,794131904,,NASDAQ GS,,Financials
FSS US Equity,FED SIGNAL CORP,793517056,,New York,,Industrials
GTT US Equity,GTT COMMUNICATIO,792619264,,New York,,Information Technology
TCAP US Equity,TRIANGLE CAPITAL,792419456,,New York,,Financials
NXEO US Equity,NEXEO SOLUTIONS,792295040,,NASDAQ CM,,Industrials
BOBE US Equity,BOB EVANS FARMS,790864896,,NASDAQ GS,,Consumer Discretionary
GSBD US Equity,GOLDMAN SACHS BD,786357760,,New York,,Financials
CKEC US Equity,CARMIKE CINEMAS,782629760,,NASDAQ GS,,Consumer Discretionary
VRTU US Equity,VIRTUSA CORP,782276160,,NASDAQ GS,,Information Technology
IMKTA US Equity,INGLES MARKETS-A,782027328,,NASDAQ GS,,Consumer Staples
MGRC US Equity,MCGRATH RENTCORP,781783744,,NASDAQ GS,,Industrials
JMEI US Equity,JUMEI INTERNATIO,781562368,,New York,,Consumer Discretionary
SHLM US Equity,SCHULMAN (A),780172928,,NASDAQ GS,,Materials
CLDT US Equity,CHATHAM LODGING,778213632,,New York,,Real Estate
SAH US Equity,SONIC AUTOMOTI-A,777612352,,New York,,Consumer Discretionary
SGMS US Equity,SCIENTIFIC GAM-A,776334976,,NASDAQ GS,,Consumer Discretionary
FOXF US Equity,FOX FACTORY HOLD,776187648,,NASDAQ GS,,Consumer Discretionary
LNN US Equity,LINDSAY CORP,773766720,,New York,,Industrials
ECHO US Equity,ECHO GLOBAL LOGI,773096128,,NASDAQ GS,,Industrials
SAIA US Equity,SAIA INC,772858304,,NASDAQ GS,,Industrials
WBAI US Equity,500.COM LTD-ADR,772698880,,New York,,Consumer Discretionary
NFBK US Equity,NORTHFIELD BANCO,771556544,,NASDAQ GS,,Financials
TOO US Equity,TEEKAY OFFSHORE,770825856,,New York,,Energy
TIER US Equity,TIER REIT INC,770621312,,New York,,Real Estate
STAR US Equity,ISTAR INC,770128896,,New York,,Financials
RIGP US Equity,TRANSOCEAN PARTN,767898112,,New York,,Energy
PACB US Equity,PACIFIC BIOSCIEN,760728192,,NASDAQ GS,,Health Care
CRVL US Equity,CORVEL CORP,760643840,,NASDAQ GS,,Health Care
VDSI US Equity,VASCO DATA INTL,758144960,,NASDAQ CM,,Information Technology
CHCO US Equity,CITY HOLDING CO,757618688,,NASDAQ GS,,Financials
SUP US Equity,SUPERIOR INDS,756634048,,New York,,Consumer Discretionary
RPD US Equity,RAPID7 INC,755661568,,NASDAQ GM,,Information Technology
CSIQ US Equity,CANADIAN SOLAR I,754731840,,NASDAQ GS,,Information Technology
ITGR US Equity,INTEGER HOLDINGS,754321536,,New York,,Health Care
SASR US Equity,SANDY SPRING BAN,753100992,,NASDAQ GS,,Financials
RMAX US Equity,RE/MAX HOLDINGS,752941888,,New York,,Real Estate
FORM US Equity,FORMFACTOR INC,752931968,,NASDAQ GS,,Information Technology
TEDU US Equity,TARENA INTER-ADR,752755840,,NASDAQ GS,,Consumer Discretionary
PPBI US Equity,PACIFIC PREMIER,751704576,,NASDAQ GS,,Financials
ALG US Equity,ALAMO GROUP,749212352,,New York,,Industrials
FORR US Equity,FORRESTER RESEAR,748406400,,NASDAQ GS,,Information Technology
PTNR US Equity,PARTNER COMM-ADR,746297600,,NASDAQ GS,,Telecommunication Services
LSCC US Equity,LATTICE SEMICOND,744990784,,NASDAQ GS,,Information Technology
CCC US Equity,CALGON CARBON,744680640,,New York,,Materials
EHIC US Equity,EHI CAR SERV-ADR,744633600,,New York,,Industrials
BPMC US Equity,BLUEPRINT MEDICI,744246144,,NASDAQ GS,,Health Care
AIMC US Equity,ALTRA INDUSTRIAL,743974720,,NASDAQ GS,,Industrials
WK US Equity,WORKIVA INC,743162624,,New York,,Information Technology
GOL US Equity,GOL-ADR,741014784,,New York,,Industrials
KELYB US Equity,KELLY SERVICES-B,737012608,,NASDAQ GS,,Industrials
KELYA US Equity,KELLY SERVICES-A,737012608,,NASDAQ GS,,Industrials
OSG US Equity,OVERSEAS SHIP -A,736863680,,New York,,Energy
TRK US Equity,SPEEDWAY MOTORSP,736040192,,New York,,Consumer Discretionary
ORIT US Equity,ORITANI FINANCIA,735428800,,NASDAQ GS,,Financials
NLS US Equity,NAUTILUS INC,735347456,,New York,,Consumer Discretionary
FMI US Equity,FOUNDATION MEDIC,735222528,,NASDAQ GS,,Health Care
CUBI US Equity,CUSTOMERS BANCOR,731432704,,New York,,Financials
ESND US Equity,ESSENDANT INC,731029760,,NASDAQ GS,,Industrials
PRFT US Equity,PERFICIENT INC,730742912,,NASDAQ GS,,Information Technology
ATTO US Equity,ATENTO SA,730136192,,New York,,Industrials
VVI US Equity,VIAD CORP,729855424,,New York,,Industrials
QSII US Equity,QUALITY SYSTEMS,729466880,,NASDAQ GS,,Health Care
NSA US Equity,NATIONAL STORAGE,729102976,,New York,,Real Estate
SSNI US Equity,SILVER SPRING NE,727940800,,New York,,Information Technology
PLOW US Equity,DOUGLAS DYNAMICS,727928064,,New York,,Industrials
IRDM US Equity,IRIDIUM COMMUNIC,727726656,,NASDAQ GS,,Telecommunication Services
NEWM US Equity,NEW MEDIA INVEST,725718976,,New York,,Consumer Discretionary
AGX US Equity,ARGAN INC,724201792,,New York,,Industrials
BZUN US Equity,BAOZUN INC-ADR,723326784,,NASDAQ GS,,Information Technology
WASH US Equity,WASH TRUST BANC,722718464,,NASDAQ GS,,Financials
SYBT US Equity,STOCK YARDS BANC,719756800,,NASDAQ GS,,Financials
MRTN US Equity,MARTEN TRANSPORT,718778688,,NASDAQ GS,,Industrials
MB US Equity,MINDBODY INC-A,715852416,,NASDAQ GM,,Information Technology
MMLP US Equity,MARTIN MIDSTREAM,715830656,,NASDAQ GS,,Energy
RATE US Equity,BANKRATE INC,714899072,,New York,,Information Technology
ORBC US Equity,ORBCOMM INC,714836096,,NASDAQ GS,,Telecommunication Services
ISLE US Equity,ISLE OF CAPRI,714542976,,NASDAQ GS,,Consumer Discretionary
NTLA US Equity,INTELLIA THERAPE,713062400,,NASDAQ GM,,Health Care
NWLI US Equity,NATIONAL WESTE-A,709052352,,NASDAQ GS,,Financials
SEDG US Equity,SOLAREDGE TECHNO,708356800,,NASDAQ GS,,Information Technology
INVN US Equity,INVENSENSE INC,708288832,,New York,,Information Technology
ANIK US Equity,ANIKA THERAPEUTI,707702272,,NASDAQ GS,,Health Care
ALDW US Equity,ALON USA PARTNER,707103680,,New York,,Energy
MG US Equity,MISTRAS GROUP IN,705931200,,New York,,Industrials
UBNK US Equity,UNITED FINANCIAL,704103680,,NASDAQ GS,,Financials
PCCC US Equity,PC CONNECTION,702081536,,NASDAQ GS,,Information Technology
VRTS US Equity,VIRTUS INVEST,702059840,,NASDAQ GS,,Financials
TLND US Equity,TALEND SA - ADR,701534144,,NASDAQ GM,,Information Technology
EVC US Equity,ENTRAVISION CO-A,701078784,,New York,,Consumer Discretionary
NMBL US Equity,NIMBLE STORAGE I,700544000,,New York,,Information Technology
GLOP US Equity,GASLOG PARTNERS,699244608,,New York,,Energy
QDEL US Equity,QUIDEL CORP,699026432,,NASDAQ GS,,Health Care
PNK US Equity,PINNACLE ENTERTA,697568832,,NASDAQ GS,,Consumer Discretionary
ENT US Equity,GLOBAL EAGLE ENT,695877184,,NASDAQ CM,,Consumer Discretionary
HRTX US Equity,HERON THERAPEUTI,691196096,,NASDAQ CM,,Health Care
NVCR US Equity,NOVOCURE LTD,690486912,,NASDAQ GS,,Health Care
ANIP US Equity,ANI PHARMACEUTIC,689907968,,NASDAQ GM,,Health Care
CPLA US Equity,CAPELLA EDUCATIO,689774400,,NASDAQ GS,,Consumer Discretionary
TLRD US Equity,TAILORED BRANDS,688829120,,New York,,Consumer Discretionary
AIXG US Equity,AIXTRON SE-ADR,688823232,,NASDAQ GS,,Information Technology
DEA US Equity,EASTERLY GOVERNM,688104512,,New York,,Real Estate
TLP US Equity,TRANSMONTAIGNE P,687074560,,New York,,Energy
FRGI US Equity,FIESTA RESTAURAN,686226560,,NASDAQ GS,,Consumer Discretionary
PJC US Equity,PIPER JAFFRAY CO,685578496,,New York,,Financials
TRST US Equity,TRUSTCO BANK NY,683537472,,NASDAQ GS,,Financials
UAN US Equity,CVR PARTNERS LP,681963520,,New York,,Materials
KOP US Equity,KOPPERS HOLDINGS,681735296,,New York,,Materials
CIVI US Equity,CIVITAS SOLUTION,680987840,,New York,,Health Care
DCOM US Equity,DIME COMM BNCSHS,680921536,,NASDAQ GS,,Financials
INTL US Equity,INTL FCSTONE INC,678371712,,NASDAQ GS,,Financials
ELNK US Equity,EARTHLINK HOLDIN,678330944,,NASDAQ GS,,Information Technology
